product_id,product_sku,competitor_name,competitor_url,competitor_sku
596,Pmp00230,amazon,,
597,Pmp00231,amazon,,
598,Pmp00232,amazon,,
599,Pmp00234,amazon,,
600,Pmp00236,amazon,,
601,Pmp00238,amazon,,
814,Pms000,amazon,,
605,Pms000l,amazon,,
604,Pms000m,amazon,,
603,Pms000s,amazon,,
606,Pms000xl,amazon,,
602,Pms000xs,amazon,,
815,Pms002,amazon,,
610,Pms002l,amazon,,
609,Pms002m,amazon,,
608,Pms002s,amazon,,
611,Pms002xl,amazon,,
607,Pms002xs,amazon,,
816,Pms003,amazon,,
615,Pms003l,amazon,,
614,Pms003m,amazon,,
613,Pms003s,amazon,,
616,Pms003xl,amazon,,
612,Pms003xs,amazon,,
817,Pms004,amazon,,
620,Pms004l,amazon,,
619,Pms004m,amazon,,
618,Pms004s,amazon,,
621,Pms004xl,amazon,,
617,Pms004xs,amazon,,
818,Pms005,amazon,,
625,Pms005l,amazon,,
624,Pms005m,amazon,,
623,Pms005s,amazon,,
626,Pms005xl,amazon,,
622,Pms005xs,amazon,,
819,Pmtk000,amazon,,
630,Pmtk000l,amazon,,
629,Pmtk000m,amazon,,
628,Pmtk000s,amazon,,
631,Pmtk000xl,amazon,,
627,Pmtk000xs,amazon,,
635,Pmtk001l,amazon,,
634,Pmtk001m,amazon,,
633,Pmtk001s,amazon,,
636,Pmtk001xl,amazon,,
632,Pmtk001xs,amazon,,
820,Pmtk004,amazon,,
640,Pmtk004l,amazon,,
639,Pmtk004m,amazon,,
638,Pmtk004s,amazon,,
641,Pmtk004xl,amazon,,
637,Pmtk004xs,amazon,,
821,Pmtk005,amazon,,
645,Pmtk005l,amazon,,
644,Pmtk005m,amazon,,
643,Pmtk005s,amazon,,
646,Pmtk005xl,amazon,,
642,Pmtk005xs,amazon,,
822,Pmtk006,amazon,,
650,Pmtk006l,amazon,,
649,Pmtk006m,amazon,,
648,Pmtk006s,amazon,,
651,Pmtk006xl,amazon,,
647,Pmtk006xs,amazon,,
823,Pwb000,amazon,,
652,Pwb00026,amazon,,
653,Pwb00027,amazon,,
654,Pwb00028,amazon,,
655,Pwb00029,amazon,,
656,Pwb00030,amazon,,
657,Pwb00031,amazon,,
658,Pwb00032,amazon,,
824,Pwb001,amazon,,
659,Pwb00126,amazon,,
660,Pwb00127,amazon,,
661,Pwb00128,amazon,,
662,Pwb00129,amazon,,
663,Pwb00130,amazon,,
664,Pwb00131,amazon,,
665,Pwb00132,amazon,,
825,Pwb003,amazon,,
666,Pwb0030,amazon,,
671,Pwb00310,amazon,,
672,Pwb00312,amazon,,
667,Pwb0032,amazon,,
668,Pwb0034,amazon,,
669,Pwb0036,amazon,,
670,Pwb0038,amazon,,
826,Pwb005,amazon,,
673,Pwb00526,amazon,,
674,Pwb00527,amazon,,
675,Pwb00528,amazon,,
676,Pwb00529,amazon,,
677,Pwb00530,amazon,,
678,Pwb00531,amazon,,
679,Pwb00532,amazon,,
827,Pwb006,amazon,,
680,Pwb00626,amazon,,
681,Pwb00627,amazon,,
682,Pwb00628,amazon,,
683,Pwb00629,amazon,,
684,Pwb00630,amazon,,
685,Pwb00631,amazon,,
686,Pwb00632,amazon,,
828,Pwd000,amazon,,
687,Pwd0000,amazon,,
692,Pwd00010,amazon,,
693,Pwd00012,amazon,,
688,Pwd0002,amazon,,
689,Pwd0004,amazon,,
690,Pwd0006,amazon,,
691,Pwd0008,amazon,,
829,Pwd001,amazon,,
694,Pwd0010,amazon,,
699,Pwd00110,amazon,,
700,Pwd00112,amazon,,
695,Pwd0012,amazon,,
696,Pwd0014,amazon,,
697,Pwd0016,amazon,,
698,Pwd0018,amazon,,
830,Pwd002,amazon,,
701,Pwd0020,amazon,,
706,Pwd00210,amazon,,
707,Pwd00212,amazon,,
702,Pwd0022,amazon,,
703,Pwd0024,amazon,,
704,Pwd0026,amazon,,
705,Pwd0028,amazon,,
831,Pwt000,amazon,,
711,Pwt000l,amazon,,
710,Pwt000m,amazon,,
709,Pwt000s,amazon,,
712,Pwt000xl,amazon,,
708,Pwt000xs,amazon,,
832,Pwt001,amazon,,
716,Pwt001l,amazon,,
715,Pwt001m,amazon,,
714,Pwt001s,amazon,,
717,Pwt001xl,amazon,,
713,Pwt001xs,amazon,,
833,Pwt002,amazon,,
721,Pwt002l,amazon,,
720,Pwt002m,amazon,,
719,Pwt002s,amazon,,
722,Pwt002xl,amazon,,
718,Pwt002xs,amazon,,
834,Pwt003,amazon,,
726,Pwt003l,amazon,,
725,Pwt003m,amazon,,
724,Pwt003s,amazon,,
727,Pwt003xl,amazon,,
723,Pwt003xs,amazon,,
835,Pwt004,amazon,,
731,Pwt004l,amazon,,
730,Pwt004m,amazon,,
729,Pwt004s,amazon,,
732,Pwt004xl,amazon,,
728,Pwt004xs,amazon,,
836,Pwt005,amazon,,
736,Pwt005l,amazon,,
735,Pwt005m,amazon,,
734,Pwt005s,amazon,,
737,Pwt005xl,amazon,,
733,Pwt005xs,amazon,,
837,Pwt006,amazon,,
741,Pwt006l,amazon,,
740,Pwt006m,amazon,,
739,Pwt006s,amazon,,
742,Pwt006xl,amazon,,
738,Pwt006xs,amazon,,
838,Pwt007,amazon,,
746,Pwt007l,amazon,,
745,Pwt007m,amazon,,
744,Pwt007s,amazon,,
747,Pwt007xl,amazon,,
743,Pwt007xs,amazon,,
864,shm000,amazon,,
750,shm00010,amazon,,
751,shm00011,amazon,,
752,shm00012,amazon,,
748,shm0008,amazon,,
749,shm0009,amazon,,
865,shm001,amazon,,
755,shm00110,amazon,,
756,shm00111,amazon,,
757,shm00112,amazon,,
753,shm0018,amazon,,
754,shm0019,amazon,,
866,shm002,amazon,,
760,shm00210,amazon,,
761,shm00211,amazon,,
762,shm00212,amazon,,
758,shm0028,amazon,,
759,shm0029,amazon,,
867,shm003,amazon,,
765,shm00310,amazon,,
766,shm00311,amazon,,
767,shm00312,amazon,,
763,shm0038,amazon,,
764,shm0039,amazon,,
868,shm004,amazon,,
770,shm00410,amazon,,
771,shm00411,amazon,,
772,shm00412,amazon,,
768,shm0048,amazon,,
769,shm0049,amazon,,
869,shm005,amazon,,
775,shm00510,amazon,,
776,shm00511,amazon,,
777,shm00512,amazon,,
773,shm0058,amazon,,
774,shm0059,amazon,,
863,shm009,amazon,,
870,shw000,amazon,,
782,shw00010,amazon,,
778,shw0006,amazon,,
779,shw0007,amazon,,
780,shw0008,amazon,,
781,shw0009,amazon,,
871,shw001,amazon,,
787,shw00110,amazon,,
783,shw0016,amazon,,
784,shw0017,amazon,,
785,shw0018,amazon,,
786,shw0019,amazon,,
872,shw002,amazon,,
792,shw00210,amazon,,
788,shw0026,amazon,,
789,shw0027,amazon,,
790,shw0028,amazon,,
791,shw0029,amazon,,
873,shw003,amazon,,
797,shw00310,amazon,,
793,shw0036,amazon,,
794,shw0037,amazon,,
795,shw0038,amazon,,
796,shw0039,amazon,,
874,shw004,amazon,,
802,shw00410,amazon,,
798,shw0046,amazon,,
799,shw0047,amazon,,
800,shw0048,amazon,,
801,shw0049,amazon,,
875,shw005,amazon,,
807,shw00510,amazon,,
803,shw0056,amazon,,
804,shw0057,amazon,,
805,shw0058,amazon,,
806,shw0059,amazon,,
542,vip000,amazon,,
282,wbk000,amazon,,
417,wbk000c,amazon,,
879,wbk000c-Pink-L,amazon,,
511,wbk000xl,amazon,,
510,wbk000xs,amazon,,
283,wbk001,amazon,,
877,wbk002c,amazon,,
881,wbk002c-Black-S,amazon,,
880,wbk002c-Black-XS,amazon,,
284,wbk002L,amazon,,
878,wbk002M,amazon,,
285,wbk003,amazon,,
418,wbk003c,amazon,,
513,wbk003xl,amazon,,
512,wbk003xs,amazon,,
286,wbk004,amazon,,
287,wbk005,amazon,,
288,wbk006,amazon,,
419,wbk006c,amazon,,
515,wbk006xl,amazon,,
514,wbk006xs,amazon,,
289,wbk007,amazon,,
290,wbk008,amazon,,
291,wbk009,amazon,,
420,wbk009c,amazon,,
517,wbk009xl,amazon,,
516,wbk009xs,amazon,,
292,wbk010,amazon,,
293,wbk011,amazon,,
294,wbk012,amazon,,
421,wbk012c,amazon,,
890,wbk012c-Pink-L,amazon,,
889,wbk012c-Pink-M,amazon,,
888,wbk012c-Pink-S,amazon,,
893,wbk012c-Red-L,amazon,,
892,wbk012c-Red-M,amazon,,
891,wbk012c-Red-S,amazon,,
896,wbk012c-Royal Blue-L,amazon,,
895,wbk012c-Royal Blue-M,amazon,,
894,wbk012c-Royal Blue-S,amazon,,
519,wbk012xl,amazon,,
518,wbk012xs,amazon,,
295,wbk013,amazon,,
296,wbk014,amazon,,
527,wpd00026,amazon,,
528,wpd00027,amazon,,
529,wpd00028,amazon,,
530,wpd00029,amazon,,
531,wpd00030,amazon,,
532,wpd00031,amazon,,
533,wpd00032,amazon,,
426,wpd000c,amazon,,
520,wpd00526,amazon,,
521,wpd00527,amazon,,
522,wpd00528,amazon,,
523,wpd00529,amazon,,
524,wpd00530,amazon,,
525,wpd00531,amazon,,
526,wpd00532,amazon,,
427,wpd005c,amazon,,
325,wpd010,amazon,,
534,wpd01010,amazon,,
538,wpd01012,amazon,,
537,wpd0104,amazon,,
536,wpd0106,amazon,,
535,wpd0108,amazon,,
428,wpd010c,amazon,,
326,wpd011,amazon,,
327,wpd012,amazon,,
328,wpd013,amazon,,
329,wpd014,amazon,,
297,wsd000,amazon,,
422,wsd000c,amazon,,
298,wsd001,amazon,,
299,wsd002,amazon,,
300,wsd003,amazon,,
301,wsd004,amazon,,
302,wsd005,amazon,,
423,wsd005c,amazon,,
540,wsd005xl,amazon,,
539,wsd005xs,amazon,,
303,wsd006,amazon,,
304,wsd007,amazon,,
305,wsd008,amazon,,
424,wsd008c,amazon,,
306,wsd009,amazon,,
307,wsd010,amazon,,
308,wsd011,amazon,,
309,wsd012,amazon,,
310,wsd013,amazon,,
425,wsd013c,amazon,,
311,wsd014,amazon,,
312,wsd015,amazon,,
313,wsd016,amazon,,
314,wsd017,amazon,,
